 0, 0
 0.3090169943749474, 0.08992674989624039
 0.5877852522924731, 0.18294114614123957
 0.8090169943749475, 0.2749370782172442
 0.9510565162951535, 0.3484485055191122
 1, 0.37742106156712385
 0.9510565162951536, 0.3484485055191122
 0.8090169943749475, 0.2749370782172442
 0.5877852522924732, 0.18294114614123957
 0.3090169943749475, 0.08992674989623906
 1.2246063538223773e-16, 0
 -0.3090169943749469, 0.08992674989623906
 -0.587785252292473, 0.18294114614123957
 -0.8090169943749473, 0.27493707821724467
 -0.9510565162951535, 0.3484485055191122
 -1, 0.37742106156712385
 -0.9510565162951536, 0.3484485055191122
 -0.8090169943749476, 0.2749370782172442
 -0.5877852522924734, 0.18294114614124002
 -0.3090169943749476, 0.08992674989624172
 -2.4492127076447545e-16, 0
 0.3090169943749472, 0.08992674989624039
 0.5877852522924721, 0.18294114614123957
 0.8090169943749472, 0.2749370782172442
 0.9510565162951535, 0.3484485055191131
 1, 0.3774210615671243
 0.9510565162951536, 0.3484485055191122
 0.8090169943749477, 0.27493707821724467
 0.5877852522924734, 0.1829411461412409
 0.3090169943749478, 0.08992674989624172
 3.673819061467132e-16, 0
 -0.30901699437494706, 0.08992674989623906
 -0.5877852522924728, 0.1829411461412409
 -0.8090169943749472, 0.2749370782172442
 -0.9510565162951534, 0.25087239923388394
 -1, 0